format,construct,timing_class,membership,metric,weighting,pairs,families,mean,positive_fraction,largest_family_share,se,df,lower,upper,inference
dyadic_online_igr_HH,affect,immediate,paired,p_absolute,equal_family_event,920,1,0.3239130434782529,0.3239130434782529,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,stereotype_judgment,immediate,available,d_combined,pairs,12,1,0.3333333333333333,0.3333333333333333,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,stereotype_judgment,immediate,available,d_combined,equal_family_event,12,1,0.3333333333333333,0.3333333333333333,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,stereotype_judgment,immediate,available,d_education,pairs,76,1,0.2631578947368421,0.2631578947368421,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,stereotype_judgment,immediate,available,d_education,equal_family_event,76,1,0.2631578947368417,0.2631578947368417,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,stereotype_judgment,immediate,available,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HH,stereotype_judgment,immediate,available,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HH,stereotype_judgment,immediate,available,d_income,pairs,237,1,0.2742616033755274,0.2742616033755274,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,stereotype_judgment,immediate,available,d_income,equal_family_event,237,1,0.2742616033755292,0.2742616033755292,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,stereotype_judgment,immediate,available,h,pairs,696,1,0.2959770114942529,0.2959770114942529,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,stereotype_judgment,immediate,available,h,equal_family_event,696,1,0.29597701149425776,0.29597701149425776,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,stereotype_judgment,immediate,available,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HH,stereotype_judgment,immediate,available,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HH,stereotype_judgment,immediate,available,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HH,stereotype_judgment,immediate,available,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HH,stereotype_judgment,immediate,paired,d_combined,pairs,12,1,0.3333333333333333,0.3333333333333333,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,stereotype_judgment,immediate,paired,d_combined,equal_family_event,12,1,0.3333333333333333,0.3333333333333333,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,stereotype_judgment,immediate,paired,d_education,pairs,71,1,0.2676056338028169,0.2676056338028169,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,stereotype_judgment,immediate,paired,d_education,equal_family_event,71,1,0.26760563380281716,0.26760563380281716,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,stereotype_judgment,immediate,paired,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HH,stereotype_judgment,immediate,paired,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HH,stereotype_judgment,immediate,paired,d_income,pairs,235,1,0.2680851063829787,0.2680851063829787,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,stereotype_judgment,immediate,paired,d_income,equal_family_event,235,1,0.26808510638297867,0.26808510638297867,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,stereotype_judgment,immediate,paired,h,pairs,696,1,0.2959770114942529,0.2959770114942529,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,stereotype_judgment,immediate,paired,h,equal_family_event,696,1,0.29597701149425776,0.29597701149425776,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HH,stereotype_judgment,immediate,paired,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HH,stereotype_judgment,immediate,paired,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HH,stereotype_judgment,immediate,paired,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HH,stereotype_judgment,immediate,paired,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HM,affect,immediate,available,d_combined,pairs,67,1,0.29850746268656714,0.29850746268656714,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,affect,immediate,available,d_combined,equal_family_event,67,1,0.2985074626865667,0.2985074626865667,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,affect,immediate,available,d_education,pairs,175,1,0.2742857142857143,0.2742857142857143,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,affect,immediate,available,d_education,equal_family_event,175,1,0.2742857142857154,0.2742857142857154,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,affect,immediate,available,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HM,affect,immediate,available,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HM,affect,immediate,available,d_income,pairs,275,1,0.3890909090909091,0.3890909090909091,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,affect,immediate,available,d_income,equal_family_event,275,1,0.389090909090908,0.389090909090908,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,affect,immediate,available,h,pairs,750,1,0.3293333333333333,0.3293333333333333,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,affect,immediate,available,h,equal_family_event,750,1,0.32933333333333736,0.32933333333333736,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,affect,immediate,available,p,pairs,656,1,0.20426829268292682,0.20426829268292682,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,affect,immediate,available,p,equal_family_event,656,1,0.20426829268293054,0.20426829268293054,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,affect,immediate,available,p_absolute,pairs,830,1,0.3096385542168675,0.3096385542168675,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,affect,immediate,available,p_absolute,equal_family_event,830,1,0.30963855421686354,0.30963855421686354,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,affect,immediate,paired,d_combined,pairs,52,1,0.36538461538461536,0.36538461538461536,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,affect,immediate,paired,d_combined,equal_family_event,52,1,0.3653846153846149,0.3653846153846149,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,affect,immediate,paired,d_education,pairs,144,1,0.2708333333333333,0.2708333333333333,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,affect,immediate,paired,d_education,equal_family_event,144,1,0.270833333333334,0.270833333333334,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,affect,immediate,paired,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HM,affect,immediate,paired,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HM,affect,immediate,paired,d_income,pairs,240,1,0.3958333333333333,0.3958333333333333,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,affect,immediate,paired,d_income,equal_family_event,240,1,0.3958333333333341,0.3958333333333341,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,affect,immediate,paired,h,pairs,750,1,0.3293333333333333,0.3293333333333333,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,affect,immediate,paired,h,equal_family_event,750,1,0.32933333333333736,0.32933333333333736,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,affect,immediate,paired,p,pairs,640,1,0.165625,0.165625,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,affect,immediate,paired,p,equal_family_event,640,1,0.165624999999998,0.165624999999998,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,affect,immediate,paired,p_absolute,pairs,830,1,0.28072289156626506,0.28072289156626506,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,affect,immediate,paired,p_absolute,equal_family_event,830,1,0.2807228915662619,0.2807228915662619,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,stereotype_judgment,immediate,available,d_combined,pairs,60,1,0.35,0.35,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,stereotype_judgment,immediate,available,d_combined,equal_family_event,60,1,0.34999999999999953,0.34999999999999953,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,stereotype_judgment,immediate,available,d_education,pairs,153,1,0.26143790849673204,0.26143790849673204,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,stereotype_judgment,immediate,available,d_education,equal_family_event,153,1,0.26143790849673276,0.26143790849673276,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,stereotype_judgment,immediate,available,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HM,stereotype_judgment,immediate,available,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HM,stereotype_judgment,immediate,available,d_income,pairs,212,1,0.330188679245283,0.330188679245283,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,stereotype_judgment,immediate,available,d_income,equal_family_event,212,1,0.33018867924528117,0.33018867924528117,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,stereotype_judgment,immediate,available,h,pairs,600,1,0.30833333333333335,0.30833333333333335,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,stereotype_judgment,immediate,available,h,equal_family_event,600,1,0.3083333333333304,0.3083333333333304,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,stereotype_judgment,immediate,available,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HM,stereotype_judgment,immediate,available,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HM,stereotype_judgment,immediate,available,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HM,stereotype_judgment,immediate,available,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HM,stereotype_judgment,immediate,paired,d_combined,pairs,47,1,0.3829787234042553,0.3829787234042553,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,stereotype_judgment,immediate,paired,d_combined,equal_family_event,47,1,0.382978723404255,0.382978723404255,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,stereotype_judgment,immediate,paired,d_education,pairs,126,1,0.2619047619047619,0.2619047619047619,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,stereotype_judgment,immediate,paired,d_education,equal_family_event,126,1,0.2619047619047626,0.2619047619047626,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,stereotype_judgment,immediate,paired,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HM,stereotype_judgment,immediate,paired,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HM,stereotype_judgment,immediate,paired,d_income,pairs,184,1,0.31521739130434784,0.31521739130434784,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,stereotype_judgment,immediate,paired,d_income,equal_family_event,184,1,0.31521739130434695,0.31521739130434695,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,stereotype_judgment,immediate,paired,h,pairs,600,1,0.30833333333333335,0.30833333333333335,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,stereotype_judgment,immediate,paired,h,equal_family_event,600,1,0.3083333333333304,0.3083333333333304,1,NA,NA,NA,NA,fewer than two independent families
dyadic_online_igr_HM,stereotype_judgment,immediate,paired,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HM,stereotype_judgment,immediate,paired,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HM,stereotype_judgment,immediate,paired,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
dyadic_online_igr_HM,stereotype_judgment,immediate,paired,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
facilitated_discussion,policy,immediate,available,d_combined,pairs,30,1,0.36666666666666664,0.36666666666666664,1,NA,NA,NA,NA,fewer than two independent families
facilitated_discussion,policy,immediate,available,d_combined,equal_family_event,30,1,0.3705357142857143,0.3705357142857143,1,NA,NA,NA,NA,fewer than two independent families
facilitated_discussion,policy,immediate,available,d_education,pairs,52,1,0.3269230769230769,0.3269230769230769,1,NA,NA,NA,NA,fewer than two independent families
facilitated_discussion,policy,immediate,available,d_education,equal_family_event,52,1,0.3307823129251697,0.3307823129251697,1,NA,NA,NA,NA,fewer than two independent families
facilitated_discussion,policy,immediate,available,d_gender,pairs,54,1,0.4074074074074074,0.4074074074074074,1,NA,NA,NA,NA,fewer than two independent families
facilitated_discussion,policy,immediate,available,d_gender,equal_family_event,54,1,0.4107142857142853,0.4107142857142853,1,NA,NA,NA,NA,fewer than two independent families
facilitated_discussion,policy,immediate,available,d_income,pairs,53,1,0.3584905660377358,0.3584905660377358,1,NA,NA,NA,NA,fewer than two independent families
facilitated_discussion,policy,immediate,available,d_income,equal_family_event,53,1,0.37142857142857094,0.37142857142857094,1,NA,NA,NA,NA,fewer than two independent families
facilitated_discussion,policy,immediate,available,h,pairs,57,2,0.3333333333333333,0.3333333333333333,0.9824561403508771,0.04454354031873685,0.9999999999999963,NA,NA,effective df below four
facilitated_discussion,policy,immediate,available,h,equal_family_event,57,2,0.169642857142857,0.169642857142857,0.5000000000000003,0.16964285714285698,1,NA,NA,effective df below four
facilitated_discussion,policy,immediate,available,p,pairs,54,2,0.2777777777777778,0.2777777777777778,0.9814814814814815,0.038155712207967936,1.0000000000000016,NA,NA,effective df below four
facilitated_discussion,policy,immediate,available,p,equal_family_event,54,2,0.1437074829931972,0.1437074829931972,0.5000000000000002,0.14393233357082155,1.0002249766509406,NA,NA,effective df below four
facilitated_discussion,policy,immediate,available,p_absolute,pairs,57,2,0.3684210526315789,0.3684210526315789,0.9824561403508771,0.04923233403649902,0.9999999999999963,NA,NA,effective df below four
facilitated_discussion,policy,immediate,available,p_absolute,equal_family_event,57,2,0.18749999999999986,0.18749999999999986,0.5000000000000003,0.18749999999999992,1,NA,NA,effective df below four
facilitated_discussion,policy,immediate,paired,d_combined,pairs,30,1,0.36666666666666664,0.36666666666666664,1,NA,NA,NA,NA,fewer than two independent families
facilitated_discussion,policy,immediate,paired,d_combined,equal_family_event,30,1,0.3705357142857143,0.3705357142857143,1,NA,NA,NA,NA,fewer than two independent families
facilitated_discussion,policy,immediate,paired,d_education,pairs,52,1,0.3269230769230769,0.3269230769230769,1,NA,NA,NA,NA,fewer than two independent families
facilitated_discussion,policy,immediate,paired,d_education,equal_family_event,52,1,0.3307823129251697,0.3307823129251697,1,NA,NA,NA,NA,fewer than two independent families
facilitated_discussion,policy,immediate,paired,d_gender,pairs,54,1,0.4074074074074074,0.4074074074074074,1,NA,NA,NA,NA,fewer than two independent families
facilitated_discussion,policy,immediate,paired,d_gender,equal_family_event,54,1,0.4107142857142853,0.4107142857142853,1,NA,NA,NA,NA,fewer than two independent families
facilitated_discussion,policy,immediate,paired,d_income,pairs,53,1,0.3584905660377358,0.3584905660377358,1,NA,NA,NA,NA,fewer than two independent families
facilitated_discussion,policy,immediate,paired,d_income,equal_family_event,53,1,0.37142857142857094,0.37142857142857094,1,NA,NA,NA,NA,fewer than two independent families
facilitated_discussion,policy,immediate,paired,h,pairs,57,2,0.3333333333333333,0.3333333333333333,0.9824561403508771,0.04454354031873685,0.9999999999999963,NA,NA,effective df below four
facilitated_discussion,policy,immediate,paired,h,equal_family_event,57,2,0.169642857142857,0.169642857142857,0.5000000000000003,0.16964285714285698,1,NA,NA,effective df below four
facilitated_discussion,policy,immediate,paired,p,pairs,54,2,0.2777777777777778,0.2777777777777778,0.9814814814814815,0.038155712207967936,1.0000000000000016,NA,NA,effective df below four
facilitated_discussion,policy,immediate,paired,p,equal_family_event,54,2,0.1437074829931972,0.1437074829931972,0.5000000000000002,0.14393233357082155,1.0002249766509406,NA,NA,effective df below four
facilitated_discussion,policy,immediate,paired,p_absolute,pairs,57,2,0.3684210526315789,0.3684210526315789,0.9824561403508771,0.04923233403649902,0.9999999999999963,NA,NA,effective df below four
facilitated_discussion,policy,immediate,paired,p_absolute,equal_family_event,57,2,0.18749999999999986,0.18749999999999986,0.5000000000000003,0.18749999999999992,1,NA,NA,effective df below four
laboratory_discussion,policy,immediate,available,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
laboratory_discussion,policy,immediate,available,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
laboratory_discussion,policy,immediate,available,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
laboratory_discussion,policy,immediate,available,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
laboratory_discussion,policy,immediate,available,d_gender,pairs,24,1,0.3333333333333333,0.3333333333333333,1,NA,NA,NA,NA,fewer than two independent families
laboratory_discussion,policy,immediate,available,d_gender,equal_family_event,24,1,0.3333333333333335,0.3333333333333335,1,NA,NA,NA,NA,fewer than two independent families
laboratory_discussion,policy,immediate,available,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
laboratory_discussion,policy,immediate,available,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
laboratory_discussion,policy,immediate,available,h,pairs,82,1,0.2804878048780488,0.2804878048780488,1,NA,NA,NA,NA,fewer than two independent families
laboratory_discussion,policy,immediate,available,h,equal_family_event,82,1,0.2804878048780487,0.2804878048780487,1,NA,NA,NA,NA,fewer than two independent families
laboratory_discussion,policy,immediate,available,p,pairs,74,1,0.22972972972972974,0.22972972972972974,1,NA,NA,NA,NA,fewer than two independent families
laboratory_discussion,policy,immediate,available,p,equal_family_event,74,1,0.22972972972973008,0.22972972972973008,1,NA,NA,NA,NA,fewer than two independent families
laboratory_discussion,policy,immediate,available,p_absolute,pairs,82,1,0.34146341463414637,0.34146341463414637,1,NA,NA,NA,NA,fewer than two independent families
laboratory_discussion,policy,immediate,available,p_absolute,equal_family_event,82,1,0.34146341463414626,0.34146341463414626,1,NA,NA,NA,NA,fewer than two independent families
laboratory_discussion,policy,immediate,paired,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
laboratory_discussion,policy,immediate,paired,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
laboratory_discussion,policy,immediate,paired,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
laboratory_discussion,policy,immediate,paired,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
laboratory_discussion,policy,immediate,paired,d_gender,pairs,24,1,0.3333333333333333,0.3333333333333333,1,NA,NA,NA,NA,fewer than two independent families
laboratory_discussion,policy,immediate,paired,d_gender,equal_family_event,24,1,0.3333333333333335,0.3333333333333335,1,NA,NA,NA,NA,fewer than two independent families
laboratory_discussion,policy,immediate,paired,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
laboratory_discussion,policy,immediate,paired,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
laboratory_discussion,policy,immediate,paired,h,pairs,82,1,0.2804878048780488,0.2804878048780488,1,NA,NA,NA,NA,fewer than two independent families
laboratory_discussion,policy,immediate,paired,h,equal_family_event,82,1,0.2804878048780487,0.2804878048780487,1,NA,NA,NA,NA,fewer than two independent families
laboratory_discussion,policy,immediate,paired,p,pairs,74,1,0.22972972972972974,0.22972972972972974,1,NA,NA,NA,NA,fewer than two independent families
laboratory_discussion,policy,immediate,paired,p,equal_family_event,74,1,0.22972972972973008,0.22972972972973008,1,NA,NA,NA,NA,fewer than two independent families
laboratory_discussion,policy,immediate,paired,p_absolute,pairs,82,1,0.34146341463414637,0.34146341463414637,1,NA,NA,NA,NA,fewer than two independent families
laboratory_discussion,policy,immediate,paired,p_absolute,equal_family_event,82,1,0.34146341463414626,0.34146341463414626,1,NA,NA,NA,NA,fewer than two independent families
mixed_partisan_discussion,policy,immediate,available,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
mixed_partisan_discussion,policy,immediate,available,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
mixed_partisan_discussion,policy,immediate,available,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
mixed_partisan_discussion,policy,immediate,available,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
mixed_partisan_discussion,policy,immediate,available,d_gender,pairs,156,1,0.40384615384615385,0.40384615384615385,1,NA,NA,NA,NA,fewer than two independent families
mixed_partisan_discussion,policy,immediate,available,d_gender,equal_family_event,156,1,0.40384615384615447,0.40384615384615447,1,NA,NA,NA,NA,fewer than two independent families
mixed_partisan_discussion,policy,immediate,available,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
mixed_partisan_discussion,policy,immediate,available,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
mixed_partisan_discussion,policy,immediate,available,h,pairs,160,1,0.53125,0.53125,1,NA,NA,NA,NA,fewer than two independent families
mixed_partisan_discussion,policy,immediate,available,h,equal_family_event,160,1,0.5312500000000004,0.5312500000000004,1,NA,NA,NA,NA,fewer than two independent families
mixed_partisan_discussion,policy,immediate,available,p,pairs,149,1,0.38926174496644295,0.38926174496644295,1,NA,NA,NA,NA,fewer than two independent families
mixed_partisan_discussion,policy,immediate,available,p,equal_family_event,149,1,0.3892617449664431,0.3892617449664431,1,NA,NA,NA,NA,fewer than two independent families
mixed_partisan_discussion,policy,immediate,available,p_absolute,pairs,160,1,0.54375,0.54375,1,NA,NA,NA,NA,fewer than two independent families
mixed_partisan_discussion,policy,immediate,available,p_absolute,equal_family_event,160,1,0.5437500000000005,0.5437500000000005,1,NA,NA,NA,NA,fewer than two independent families
mixed_partisan_discussion,policy,immediate,paired,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
mixed_partisan_discussion,policy,immediate,paired,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
mixed_partisan_discussion,policy,immediate,paired,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
mixed_partisan_discussion,policy,immediate,paired,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
mixed_partisan_discussion,policy,immediate,paired,d_gender,pairs,156,1,0.4166666666666667,0.4166666666666667,1,NA,NA,NA,NA,fewer than two independent families
mixed_partisan_discussion,policy,immediate,paired,d_gender,equal_family_event,156,1,0.41666666666666724,0.41666666666666724,1,NA,NA,NA,NA,fewer than two independent families
mixed_partisan_discussion,policy,immediate,paired,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
mixed_partisan_discussion,policy,immediate,paired,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
mixed_partisan_discussion,policy,immediate,paired,h,pairs,160,1,0.54375,0.54375,1,NA,NA,NA,NA,fewer than two independent families
mixed_partisan_discussion,policy,immediate,paired,h,equal_family_event,160,1,0.5437500000000005,0.5437500000000005,1,NA,NA,NA,NA,fewer than two independent families
mixed_partisan_discussion,policy,immediate,paired,p,pairs,149,1,0.40268456375838924,0.40268456375838924,1,NA,NA,NA,NA,fewer than two independent families
mixed_partisan_discussion,policy,immediate,paired,p,equal_family_event,149,1,0.4026845637583894,0.4026845637583894,1,NA,NA,NA,NA,fewer than two independent families
mixed_partisan_discussion,policy,immediate,paired,p_absolute,pairs,160,1,0.525,0.525,1,NA,NA,NA,NA,fewer than two independent families
mixed_partisan_discussion,policy,immediate,paired,p_absolute,equal_family_event,160,1,0.5250000000000005,0.5250000000000005,1,NA,NA,NA,NA,fewer than two independent families
partisan_discussion,policy,immediate,available,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
partisan_discussion,policy,immediate,available,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
partisan_discussion,policy,immediate,available,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
partisan_discussion,policy,immediate,available,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
partisan_discussion,policy,immediate,available,d_gender,pairs,163,1,0.44785276073619634,0.44785276073619634,1,NA,NA,NA,NA,fewer than two independent families
partisan_discussion,policy,immediate,available,d_gender,equal_family_event,163,1,0.4730473965287074,0.4730473965287074,1,NA,NA,NA,NA,fewer than two independent families
partisan_discussion,policy,immediate,available,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
partisan_discussion,policy,immediate,available,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
partisan_discussion,policy,immediate,available,h,pairs,188,1,0.7446808510638298,0.7446808510638298,1,NA,NA,NA,NA,fewer than two independent families
partisan_discussion,policy,immediate,available,h,equal_family_event,188,1,0.7325191570881229,0.7325191570881229,1,NA,NA,NA,NA,fewer than two independent families
partisan_discussion,policy,immediate,available,p,pairs,188,1,0.75,0.75,1,NA,NA,NA,NA,fewer than two independent families
partisan_discussion,policy,immediate,available,p,equal_family_event,188,1,0.7052203065134102,0.7052203065134102,1,NA,NA,NA,NA,fewer than two independent families
partisan_discussion,policy,immediate,available,p_absolute,pairs,188,1,0.75,0.75,1,NA,NA,NA,NA,fewer than two independent families
partisan_discussion,policy,immediate,available,p_absolute,equal_family_event,188,1,0.7052203065134102,0.7052203065134102,1,NA,NA,NA,NA,fewer than two independent families
partisan_discussion,policy,immediate,paired,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
partisan_discussion,policy,immediate,paired,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
partisan_discussion,policy,immediate,paired,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
partisan_discussion,policy,immediate,paired,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
partisan_discussion,policy,immediate,paired,d_gender,pairs,162,1,0.43209876543209874,0.43209876543209874,1,NA,NA,NA,NA,fewer than two independent families
partisan_discussion,policy,immediate,paired,d_gender,equal_family_event,162,1,0.4523247978436628,0.4523247978436628,1,NA,NA,NA,NA,fewer than two independent families
partisan_discussion,policy,immediate,paired,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs
